episode_id,task_id,set,planner,recovery,terminal_status,independent_complete_success,objects_completed,objects_total,expected_met,failure_type,recovery_events,replan_events,model_requests,sim_time_s,wall_time_s
s1_fault_5obj_s711_20260918_053046_635,s1_fault_5obj_s711,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,123.96,3.23
s1_fault_3obj_s712_20260918_053050_420,s1_fault_3obj_s712,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.2,5.94
s1_fault_4obj_s713_20260918_053056_935,s1_fault_4obj_s713,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.17,8.17
s1_fault_5obj_s714_20260918_053105_667,s1_fault_5obj_s714,s1_fault,rule,True,success,True,5,5,True,,1,1,0,383.02,10.45
s1_fault_3obj_s715_20260918_053116_719,s1_fault_3obj_s715,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.09,5.96
s1_fault_4obj_s716_20260918_053123_247,s1_fault_4obj_s716,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.26,8.12
s1_fault_5obj_s717_20260918_053131_951,s1_fault_5obj_s717,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,124.01,3.15
s1_fault_3obj_s718_20260918_053135_673,s1_fault_3obj_s718,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.7,5.83
s1_fault_4obj_s719_20260918_053142_070,s1_fault_4obj_s719,s1_fault,rule,True,failed,False,3,4,False,IK_OR_PATH_UNREACHABLE,1,3,0,441.48,11.01
s1_fault_5obj_s720_20260918_053153_647,s1_fault_5obj_s720,s1_fault,rule,True,success,True,5,5,True,,1,1,0,383.03,10.26
s1_fault_3obj_s721_20260918_053204_478,s1_fault_3obj_s721,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.49,5.76
s1_fault_4obj_s722_20260918_053210_805,s1_fault_4obj_s722,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.44,8.31
s1_fault_5obj_s723_20260918_053219_677,s1_fault_5obj_s723,s1_fault,rule,True,failed,False,3,5,False,IK_OR_PATH_UNREACHABLE,1,3,0,439.51,11.89
s1_fault_3obj_s724_20260918_053232_137,s1_fault_3obj_s724,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.02,5.82
s1_fault_4obj_s725_20260918_053238_536,s1_fault_4obj_s725,s1_fault,rule,True,failed,False,0,4,False,INVALID_PLAN,1,1,0,62.45,1.82
s1_fault_5obj_s726_20260918_053240_929,s1_fault_5obj_s726,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,124.0,3.25
s1_fault_3obj_s727_20260918_053244_751,s1_fault_3obj_s727,s1_fault,rule,True,failed,False,0,3,False,ANOMALOUS_CONTACT,1,3,0,253.76,5.7
s1_fault_4obj_s728_20260918_053251_016,s1_fault_4obj_s728,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.88,8.08
s1_fault_5obj_s729_20260918_053259_666,s1_fault_5obj_s729,s1_fault,rule,True,failed,False,4,5,False,IK_OR_PATH_UNREACHABLE,1,3,0,503.52,19.32
s1_fault_3obj_s700_20260918_053319_569,s1_fault_3obj_s700,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.07,5.75
s1_fault_4obj_s701_20260918_053325_893,s1_fault_4obj_s701,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.51,8.2
s1_fault_5obj_s702_20260918_053334_673,s1_fault_5obj_s702,s1_fault,rule,True,success,True,5,5,True,,1,1,0,382.97,15.85
s1_fault_3obj_s703_20260918_053351_090,s1_fault_3obj_s703,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.87,5.85
s1_fault_4obj_s704_20260918_053357_513,s1_fault_4obj_s704,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.87,8.26
s1_fault_5obj_s705_20260918_053406_350,s1_fault_5obj_s705,s1_fault,rule,True,failed,False,0,5,False,INVALID_PLAN,1,1,0,62.53,1.84
s1_fault_3obj_s706_20260918_053408_755,s1_fault_3obj_s706,s1_fault,rule,True,failed,False,0,3,False,ANOMALOUS_CONTACT,2,2,0,190.81,4.44
s1_fault_4obj_s707_20260918_053413_769,s1_fault_4obj_s707,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.42,8.14
s1_fault_5obj_s708_20260918_053422_477,s1_fault_5obj_s708,s1_fault,rule,True,failed,False,4,5,False,TARGET_NO_FREE_SLOT,1,3,0,381.78,10.77
s1_fault_3obj_s709_20260918_053433_817,s1_fault_3obj_s709,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.93,5.85
s1_fault_4obj_s710_20260918_053440_242,s1_fault_4obj_s710,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.77,7.97
s1_fault_5obj_s711_20260918_053448_782,s1_fault_5obj_s711,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,123.96,3.17
s1_fault_3obj_s712_20260918_053452_522,s1_fault_3obj_s712,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.2,6.0
s1_fault_4obj_s713_20260918_053459_098,s1_fault_4obj_s713,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.17,8.37
s1_fault_5obj_s714_20260918_053508_059,s1_fault_5obj_s714,s1_fault,rule,True,success,True,5,5,True,,1,1,0,383.02,10.45
s1_fault_3obj_s715_20260918_053519_092,s1_fault_3obj_s715,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.09,5.95
s1_fault_4obj_s716_20260918_053525_618,s1_fault_4obj_s716,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.26,8.09
s1_fault_5obj_s717_20260918_053534_282,s1_fault_5obj_s717,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,124.01,3.19
s1_fault_3obj_s718_20260918_053538_046,s1_fault_3obj_s718,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.7,5.8
s1_fault_4obj_s719_20260918_053544_418,s1_fault_4obj_s719,s1_fault,rule,True,failed,False,3,4,False,IK_OR_PATH_UNREACHABLE,1,3,0,441.48,11.02
s1_fault_5obj_s720_20260918_053556_011,s1_fault_5obj_s720,s1_fault,rule,True,success,True,5,5,True,,1,1,0,383.03,10.26
s1_fault_3obj_s721_20260918_053606_837,s1_fault_3obj_s721,s1_fault,rule,True,success,True,3,3,True,,1,1,0,254.49,5.77
s1_fault_4obj_s722_20260918_053613_177,s1_fault_4obj_s722,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.44,8.2
s1_fault_5obj_s723_20260918_053621_960,s1_fault_5obj_s723,s1_fault,rule,True,failed,False,3,5,False,IK_OR_PATH_UNREACHABLE,1,3,0,439.51,11.89
s1_fault_3obj_s724_20260918_053634_438,s1_fault_3obj_s724,s1_fault,rule,True,success,True,3,3,True,,1,1,0,255.02,5.86
s1_fault_4obj_s725_20260918_053640_872,s1_fault_4obj_s725,s1_fault,rule,True,failed,False,0,4,False,INVALID_PLAN,1,1,0,62.45,1.82
s1_fault_5obj_s726_20260918_053643_264,s1_fault_5obj_s726,s1_fault,rule,True,failed,False,0,5,False,GRASP_MISS,1,1,0,124.0,3.24
s1_fault_3obj_s727_20260918_053647_081,s1_fault_3obj_s727,s1_fault,rule,True,failed,False,0,3,False,ANOMALOUS_CONTACT,1,3,0,253.76,5.74
s1_fault_4obj_s728_20260918_053653_390,s1_fault_4obj_s728,s1_fault,rule,True,success,True,4,4,True,,1,1,0,318.88,8.14
s1_fault_5obj_s729_20260918_053702_103,s1_fault_5obj_s729,s1_fault,rule,True,failed,False,4,5,False,IK_OR_PATH_UNREACHABLE,1,3,0,503.52,19.39
