episode_id,task_id,set,planner,recovery,terminal_status,independent_complete_success,objects_completed,objects_total,expected_met,failure_type,recovery_events,replan_events,model_requests,sim_time_s,wall_time_s
s1_fault_5obj_s708_20260918_044935_939,s1_fault_5obj_s708,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.24,1.58
s1_fault_3obj_s709_20260918_044938_093,s1_fault_3obj_s709,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.19,1.25
s1_fault_4obj_s710_20260918_044939_916,s1_fault_4obj_s710,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.2,1.42
s1_fault_5obj_s711_20260918_044941_907,s1_fault_5obj_s711,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.05,1.58
s1_fault_3obj_s712_20260918_044944_063,s1_fault_3obj_s712,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,61.96,1.3
s1_fault_4obj_s713_20260918_044945_935,s1_fault_4obj_s713,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.9,1.48
s1_fault_5obj_s714_20260918_044947_980,s1_fault_5obj_s714,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.22,1.59
s1_fault_3obj_s715_20260918_044950_142,s1_fault_3obj_s715,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.23,1.3
s1_fault_4obj_s716_20260918_044952_010,s1_fault_4obj_s716,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.89,1.47
s1_fault_5obj_s717_20260918_044954_059,s1_fault_5obj_s717,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.05,1.54
s1_fault_3obj_s718_20260918_044956_171,s1_fault_3obj_s718,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.18,1.32
s1_fault_4obj_s719_20260918_044958_062,s1_fault_4obj_s719,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.93,1.45
s1_fault_5obj_s720_20260918_045000_082,s1_fault_5obj_s720,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.24,1.53
s1_fault_3obj_s721_20260918_045002_184,s1_fault_3obj_s721,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.04,1.29
s1_fault_4obj_s722_20260918_045004_048,s1_fault_4obj_s722,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.92,1.49
s1_fault_5obj_s723_20260918_045006_108,s1_fault_5obj_s723,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.11,1.56
s1_fault_3obj_s724_20260918_045008_246,s1_fault_3obj_s724,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.19,1.32
s1_fault_4obj_s725_20260918_045010_139,s1_fault_4obj_s725,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.2,1.56
s1_fault_5obj_s726_20260918_045012_267,s1_fault_5obj_s726,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.08,1.55
s1_fault_3obj_s727_20260918_045014_380,s1_fault_3obj_s727,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,61.9,1.3
s1_fault_4obj_s728_20260918_045016_248,s1_fault_4obj_s728,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.16,1.41
s1_fault_5obj_s729_20260918_045018_236,s1_fault_5obj_s729,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.07,3.79
s1_fault_3obj_s700_20260918_045022_593,s1_fault_3obj_s700,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.2,1.29
s1_fault_4obj_s701_20260918_045024_457,s1_fault_4obj_s701,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.88,1.46
s1_fault_5obj_s702_20260918_045026_494,s1_fault_5obj_s702,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.2,3.97
s1_fault_3obj_s703_20260918_045031_039,s1_fault_3obj_s703,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.2,1.28
s1_fault_4obj_s704_20260918_045032_890,s1_fault_4obj_s704,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.21,1.52
s1_fault_5obj_s705_20260918_045034_977,s1_fault_5obj_s705,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.23,1.57
s1_fault_3obj_s706_20260918_045037_125,s1_fault_3obj_s706,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,61.89,1.27
s1_fault_4obj_s707_20260918_045038_973,s1_fault_4obj_s707,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.9,1.46
s1_fault_5obj_s708_20260918_045041_013,s1_fault_5obj_s708,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.24,1.57
s1_fault_3obj_s709_20260918_045043_154,s1_fault_3obj_s709,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.19,1.25
s1_fault_4obj_s710_20260918_045044_994,s1_fault_4obj_s710,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.2,1.43
s1_fault_5obj_s711_20260918_045047_000,s1_fault_5obj_s711,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.05,1.58
s1_fault_3obj_s712_20260918_045049_143,s1_fault_3obj_s712,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,61.96,1.3
s1_fault_4obj_s713_20260918_045051_016,s1_fault_4obj_s713,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.9,1.49
s1_fault_5obj_s714_20260918_045053_073,s1_fault_5obj_s714,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.22,1.6
s1_fault_3obj_s715_20260918_045055_237,s1_fault_3obj_s715,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.23,1.29
s1_fault_4obj_s716_20260918_045057_091,s1_fault_4obj_s716,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.89,1.46
s1_fault_5obj_s717_20260918_045059_111,s1_fault_5obj_s717,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.05,1.56
s1_fault_3obj_s718_20260918_045101_254,s1_fault_3obj_s718,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.18,1.32
s1_fault_4obj_s719_20260918_045103_136,s1_fault_4obj_s719,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.93,1.47
s1_fault_5obj_s720_20260918_045105_175,s1_fault_5obj_s720,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.24,1.54
s1_fault_3obj_s721_20260918_045107_282,s1_fault_3obj_s721,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.04,1.28
s1_fault_4obj_s722_20260918_045109_141,s1_fault_4obj_s722,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,61.92,1.49
s1_fault_5obj_s723_20260918_045111_236,s1_fault_5obj_s723,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.11,1.56
s1_fault_3obj_s724_20260918_045113_365,s1_fault_3obj_s724,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,62.19,1.32
s1_fault_4obj_s725_20260918_045115_254,s1_fault_4obj_s725,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.2,1.57
s1_fault_5obj_s726_20260918_045117_407,s1_fault_5obj_s726,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.08,1.56
s1_fault_3obj_s727_20260918_045119_536,s1_fault_3obj_s727,s1_fault,rule,False,failed,False,0,3,False,GRASP_MISS,0,1,0,61.9,1.32
s1_fault_4obj_s728_20260918_045121_429,s1_fault_4obj_s728,s1_fault,rule,False,failed,False,0,4,False,GRASP_MISS,0,1,0,62.16,1.41
s1_fault_5obj_s729_20260918_045123_415,s1_fault_5obj_s729,s1_fault,rule,False,failed,False,0,5,False,GRASP_MISS,0,1,0,62.07,3.77
